category,n_pkts_dropped,n_bits_dropped,n_pkts_bypassed,n_rx_bits,n_rx_pkts,n_tx_bits,n_tx_pkts,n_rx_offload_bits,n_rx_offload_pkts,n_tx_offload_bits,n_tx_offload_pkts
OutboundTrafficMetrics,0,0,0,3344,2,3344,2,0,0,0,0
InboundTrafficMetrics,0,0,0,2440,2,2440,2,0,0,0,0
OutboundTrafficMetrics,0,0,0,3344,2,3344,2,0,0,0,0
InboundTrafficMetrics,0,0,0,2152,2,2152,2,0,0,0,0
OutboundTrafficMetrics,0,0,0,2184,3,2184,3,0,0,0,0
InboundTrafficMetrics,0,0,0,2728,3,2728,3,0,0,0,0
OutboundTrafficMetrics,0,0,0,2184,3,2184,3,0,0,0,0
InboundTrafficMetrics,0,0,0,2432,3,2432,3,0,0,0,0
OutboundTrafficMetrics,0,0,0,13376,8,13376,8,0,0,0,0
InboundTrafficMetrics,0,0,0,9648,5,9648,5,0,0,0,0
OutboundTrafficMetrics,0,0,0,13376,8,13376,8,0,0,0,0
InboundTrafficMetrics,0,0,0,9072,5,9072,5,0,0,0,0
OutboundTrafficMetrics,0,0,0,5240,6,5240,6,0,0,0,0
InboundTrafficMetrics,0,0,0,6104,5,6104,5,0,0,0,0
OutboundTrafficMetrics,0,0,0,5240,6,5240,6,0,0,0,0
InboundTrafficMetrics,0,0,0,5808,5,5808,5,0,0,0,0
OutboundTrafficMetrics,0,0,0,58640,13,58640,13,0,0,0,0
InboundTrafficMetrics,0,0,0,17096,16,17096,16,0,0,0,0
OutboundTrafficMetrics,0,0,0,58640,13,58640,13,0,0,0,0
InboundTrafficMetrics,0,0,0,16520,16,16520,16,0,0,0,0
OutboundTrafficMetrics,0,0,0,1744,2,1744,2,0,0,0,0
InboundTrafficMetrics,0,0,0,2320,2,2320,2,0,0,0,0
OutboundTrafficMetrics,0,0,0,1744,2,1744,2,0,0,0,0
InboundTrafficMetrics,0,0,0,2024,2,2024,2,0,0,0,0
OutboundTrafficMetrics,0,0,0,18920,11,18920,11,0,0,0,0
InboundTrafficMetrics,0,0,0,49072,13,49072,13,0,0,0,0
OutboundTrafficMetrics,0,0,0,18920,11,18920,11,0,0,0,0
InboundTrafficMetrics,0,0,0,48368,12,48368,12,0,0,0,0
OutboundTrafficMetrics,0,0,0,27888,9,27888,9,0,0,0,0
InboundTrafficMetrics,0,0,0,14192,10,14192,10,0,0,0,0
OutboundTrafficMetrics,0,0,0,27888,9,27888,9,0,0,0,0
InboundTrafficMetrics,0,0,0,13904,10,13904,10,0,0,0,0
OutboundTrafficMetrics,0,0,0,43352,12,43352,12,0,0,0,0
InboundTrafficMetrics,0,0,0,18712,14,18712,14,0,0,0,0
OutboundTrafficMetrics,0,0,0,43352,12,43352,12,0,0,0,0
InboundTrafficMetrics,0,0,0,18424,13,18424,13,0,0,0,0
OutboundTrafficMetrics,0,0,0,25368,7,25368,7,0,0,0,0
InboundTrafficMetrics,0,0,0,11296,9,11296,9,0,0,0,0
OutboundTrafficMetrics,0,0,0,25368,7,25368,7,0,0,0,0
InboundTrafficMetrics,0,0,0,10712,8,10712,8,0,0,0,0
OutboundTrafficMetrics,0,0,0,4064,4,4064,4,0,0,0,0
InboundTrafficMetrics,0,0,0,7280,4,7280,4,0,0,0,0
OutboundTrafficMetrics,0,0,0,4008,4,4008,4,0,0,0,0
InboundTrafficMetrics,0,0,0,6920,3,6920,3,0,0,0,0
OutboundTrafficMetrics,0,0,0,2008,3,2008,3,0,0,0,0
InboundTrafficMetrics,0,0,0,3168,3,3168,3,0,0,0,0
OutboundTrafficMetrics,0,0,0,2008,3,2008,3,0,0,0,0
InboundTrafficMetrics,0,0,0,2312,2,2312,2,0,0,0,0
OutboundTrafficMetrics,0,0,0,18264,8,18264,8,0,0,0,0
InboundTrafficMetrics,0,0,0,10080,7,10080,7,0,0,0,0
OutboundTrafficMetrics,0,0,0,18264,8,18264,8,0,0,0,0
InboundTrafficMetrics,0,0,0,9784,7,9784,7,0,0,0,0
OutboundTrafficMetrics,0,0,0,2768,4,2768,4,0,0,0,0
InboundTrafficMetrics,0,0,0,2960,4,2960,4,0,0,0,0
OutboundTrafficMetrics,0,0,0,2768,4,2768,4,0,0,0,0
InboundTrafficMetrics,0,0,0,2664,3,2664,3,0,0,0,0
OutboundTrafficMetrics,0,0,0,22792,10,22792,10,0,0,0,0
InboundTrafficMetrics,0,0,0,34160,10,34160,10,0,0,0,0
OutboundTrafficMetrics,0,0,0,22792,10,22792,10,0,0,0,0
InboundTrafficMetrics,0,0,0,33576,10,33576,10,0,0,0,0
OutboundTrafficMetrics,0,0,0,3944,4,3944,4,0,0,0,0
InboundTrafficMetrics,0,0,0,10632,3,10632,3,0,0,0,0
OutboundTrafficMetrics,0,0,0,3944,4,3944,4,0,0,0,0
InboundTrafficMetrics,0,0,0,10336,3,10336,3,0,0,0,0
OutboundTrafficMetrics,0,0,0,11424,6,11424,6,0,0,0,0
InboundTrafficMetrics,0,0,0,16056,6,16056,6,0,0,0,0
OutboundTrafficMetrics,0,0,0,11424,6,11424,6,0,0,0,0
InboundTrafficMetrics,0,0,0,15472,6,15472,6,0,0,0,0
OutboundTrafficMetrics,0,0,0,2184,3,2184,3,0,0,0,0
InboundTrafficMetrics,0,0,0,3040,3,3040,3,0,0,0,0
OutboundTrafficMetrics,0,0,0,2184,3,2184,3,0,0,0,0
InboundTrafficMetrics,0,0,0,2752,3,2752,3,0,0,0,0
OutboundTrafficMetrics,0,0,0,7136,4,7136,4,0,0,0,0
InboundTrafficMetrics,0,0,0,9200,4,9200,4,0,0,0,0
OutboundTrafficMetrics,0,0,0,7136,4,7136,4,0,0,0,0
InboundTrafficMetrics,0,0,0,8504,4,8504,4,0,0,0,0
OutboundTrafficMetrics,0,0,0,1664,3,1664,3,0,0,0,0
InboundTrafficMetrics,0,0,0,2464,3,2464,3,0,0,0,0
OutboundTrafficMetrics,0,0,0,1664,3,1664,3,0,0,0,0
InboundTrafficMetrics,0,0,0,2176,3,2176,3,0,0,0,0
OutboundTrafficMetrics,0,0,0,13704,8,13704,8,0,0,0,0
InboundTrafficMetrics,0,0,0,13408,5,13408,5,0,0,0,0
OutboundTrafficMetrics,0,0,0,13704,8,13704,8,0,0,0,0
InboundTrafficMetrics,0,0,0,13120,5,13120,5,0,0,0,0
OutboundTrafficMetrics,0,0,0,2576,3,2576,3,0,0,0,0
InboundTrafficMetrics,0,0,0,4880,3,4880,3,0,0,0,0
OutboundTrafficMetrics,0,0,0,2576,3,2576,3,0,0,0,0
InboundTrafficMetrics,0,0,0,4304,3,4304,3,0,0,0,0
OutboundTrafficMetrics,0,0,0,5864,5,5864,5,0,0,0,0
InboundTrafficMetrics,0,0,0,13448,5,13448,5,0,0,0,0
OutboundTrafficMetrics,0,0,0,5864,5,5864,5,0,0,0,0
InboundTrafficMetrics,0,0,0,13152,5,13152,5,0,0,0,0
OutboundTrafficMetrics,0,0,0,1448,2,1448,2,0,0,0,0
InboundTrafficMetrics,0,0,0,2448,2,2448,2,0,0,0,0
OutboundTrafficMetrics,0,0,0,1448,2,1448,2,0,0,0,0
InboundTrafficMetrics,0,0,0,1864,2,1864,2,0,0,0,0
OutboundTrafficMetrics,0,0,0,22608,10,22608,10,0,0,0,0
InboundTrafficMetrics,0,0,0,27888,9,27888,9,0,0,0,0
OutboundTrafficMetrics,0,0,0,22608,10,22608,10,0,0,0,0
InboundTrafficMetrics,0,0,0,27600,9,27600,9,0,0,0,0
OutboundTrafficMetrics,0,0,0,5496,5,5496,5,0,0,0,0
InboundTrafficMetrics,0,0,0,5016,5,5016,5,0,0,0,0
OutboundTrafficMetrics,0,0,0,5496,5,5496,5,0,0,0,0
InboundTrafficMetrics,0,0,0,4440,4,4440,4,0,0,0,0
OutboundTrafficMetrics,0,0,0,10192,6,10192,6,0,0,0,0
InboundTrafficMetrics,0,0,0,13264,5,13264,5,0,0,0,0
OutboundTrafficMetrics,0,0,0,10192,6,10192,6,0,0,0,0
InboundTrafficMetrics,0,0,0,12968,5,12968,5,0,0,0,0
OutboundTrafficMetrics,0,0,0,10984,9,10984,9,0,0,0,0
InboundTrafficMetrics,0,0,0,28376,11,28376,11,0,0,0,0
OutboundTrafficMetrics,0,0,0,10984,9,10984,9,0,0,0,0
InboundTrafficMetrics,0,0,0,28080,11,28080,11,0,0,0,0
OutboundTrafficMetrics,0,0,0,9208,7,9208,7,0,0,0,0
InboundTrafficMetrics,0,0,0,21456,7,21456,7,0,0,0,0
OutboundTrafficMetrics,0,0,0,9208,7,9208,7,0,0,0,0
InboundTrafficMetrics,0,0,0,20872,7,20872,7,0,0,0,0
OutboundTrafficMetrics,0,0,0,1880,3,1880,3,0,0,0,0
InboundTrafficMetrics,0,0,0,2168,2,2168,2,0,0,0,0
OutboundTrafficMetrics,0,0,0,1880,3,1880,3,0,0,0,0
InboundTrafficMetrics,0,0,0,1872,2,1872,2,0,0,0,0
OutboundTrafficMetrics,0,0,0,10816,8,10816,8,0,0,0,0
InboundTrafficMetrics,0,0,0,20736,9,20736,9,0,0,0,0
OutboundTrafficMetrics,0,0,0,10816,8,10816,8,0,0,0,0
InboundTrafficMetrics,0,0,0,20152,9,20152,9,0,0,0,0
OutboundTrafficMetrics,0,0,0,16928,9,16928,9,0,0,0,0
InboundTrafficMetrics,0,0,0,21896,9,21896,9,0,0,0,0
OutboundTrafficMetrics,0,0,0,16928,9,16928,9,0,0,0,0
InboundTrafficMetrics,0,0,0,21488,8,21488,8,0,0,0,0
OutboundTrafficMetrics,0,0,0,34096,35,34096,35,0,0,0,0
InboundTrafficMetrics,0,0,0,1919640,193,1919640,193,0,0,0,0
OutboundTrafficMetrics,0,0,0,34096,35,34096,35,0,0,0,0
InboundTrafficMetrics,0,0,0,1919344,193,1919344,193,0,0,0,0
OutboundTrafficMetrics,0,0,0,2784,4,2784,4,0,0,0,0
InboundTrafficMetrics,0,0,0,5008,4,5008,4,0,0,0,0
OutboundTrafficMetrics,0,0,0,2784,4,2784,4,0,0,0,0
InboundTrafficMetrics,0,0,0,4432,4,4432,4,0,0,0,0
OutboundTrafficMetrics,0,0,0,4528,5,4528,5,0,0,0,0
InboundTrafficMetrics,0,0,0,7928,4,7928,4,0,0,0,0
OutboundTrafficMetrics,0,0,0,4528,5,4528,5,0,0,0,0
InboundTrafficMetrics,0,0,0,7632,4,7632,4,0,0,0,0
OutboundTrafficMetrics,0,0,0,1968,3,1968,3,0,0,0,0
InboundTrafficMetrics,0,0,0,2936,3,2936,3,0,0,0,0
OutboundTrafficMetrics,0,0,0,1968,3,1968,3,0,0,0,0
InboundTrafficMetrics,0,0,0,2352,2,2352,2,0,0,0,0
OutboundTrafficMetrics,0,0,0,12920,8,12920,8,0,0,0,0
InboundTrafficMetrics,0,0,0,36056,9,36056,9,0,0,0,0
OutboundTrafficMetrics,0,0,0,12920,8,12920,8,0,0,0,0
InboundTrafficMetrics,0,0,0,35768,9,35768,9,0,0,0,0
OutboundTrafficMetrics,0,0,0,6600,4,6600,4,0,0,0,0
InboundTrafficMetrics,0,0,0,6376,4,6376,4,0,0,0,0
OutboundTrafficMetrics,0,0,0,6600,4,6600,4,0,0,0,0
InboundTrafficMetrics,0,0,0,5792,4,5792,4,0,0,0,0
OutboundTrafficMetrics,0,0,0,9840,6,9840,6,0,0,0,0
InboundTrafficMetrics,0,0,0,6752,3,6752,3,0,0,0,0
OutboundTrafficMetrics,0,0,0,9840,6,9840,6,0,0,0,0
InboundTrafficMetrics,0,0,0,6464,3,6464,3,0,0,0,0
OutboundTrafficMetrics,0,0,0,6008,6,6008,6,0,0,0,0
InboundTrafficMetrics,0,0,0,14216,6,14216,6,0,0,0,0
OutboundTrafficMetrics,0,0,0,6008,6,6008,6,0,0,0,0
InboundTrafficMetrics,0,0,0,13928,6,13928,6,0,0,0,0
OutboundTrafficMetrics,0,0,0,5464,5,5464,5,0,0,0,0
InboundTrafficMetrics,0,0,0,8048,5,8048,5,0,0,0,0
OutboundTrafficMetrics,0,0,0,5464,5,5464,5,0,0,0,0
InboundTrafficMetrics,0,0,0,7464,4,7464,4,0,0,0,0
OutboundTrafficMetrics,0,0,0,1888,2,1888,2,0,0,0,0
InboundTrafficMetrics,0,0,0,2512,2,2512,2,0,0,0,0
OutboundTrafficMetrics,0,0,0,1888,2,1888,2,0,0,0,0
InboundTrafficMetrics,0,0,0,2224,2,2224,2,0,0,0,0
OutboundTrafficMetrics,0,0,0,26064,10,26064,10,0,0,0,0
InboundTrafficMetrics,0,0,0,34168,10,34168,10,0,0,0,0
OutboundTrafficMetrics,0,0,0,26064,10,26064,10,0,0,0,0
InboundTrafficMetrics,0,0,0,33592,9,33592,9,0,0,0,0
OutboundTrafficMetrics,0,0,0,59152,14,59152,14,0,0,0,0
InboundTrafficMetrics,0,0,0,18400,17,18400,17,0,0,0,0
OutboundTrafficMetrics,0,0,0,59152,14,59152,14,0,0,0,0
InboundTrafficMetrics,0,0,0,17992,17,17992,17,0,0,0,0
OutboundTrafficMetrics,0,0,0,11584,6,11584,6,0,0,0,0
InboundTrafficMetrics,0,0,0,17040,6,17040,6,0,0,0,0
OutboundTrafficMetrics,0,0,0,11584,6,11584,6,0,0,0,0
InboundTrafficMetrics,0,0,0,16464,6,16464,6,0,0,0,0
OutboundTrafficMetrics,0,0,0,2168,3,2168,3,0,0,0,0
InboundTrafficMetrics,0,0,0,4616,3,4616,3,0,0,0,0
OutboundTrafficMetrics,0,0,0,2168,3,2168,3,0,0,0,0
InboundTrafficMetrics,0,0,0,4320,3,4320,3,0,0,0,0
OutboundTrafficMetrics,0,0,0,66152,17,66152,17,0,0,0,0
InboundTrafficMetrics,0,0,0,27040,20,27040,20,0,0,0,0
OutboundTrafficMetrics,0,0,0,66152,17,66152,17,0,0,0,0
InboundTrafficMetrics,0,0,0,26752,19,26752,19,0,0,0,0
OutboundTrafficMetrics,0,0,0,3640,4,3640,4,0,0,0,0
InboundTrafficMetrics,0,0,0,10432,5,10432,5,0,0,0,0
OutboundTrafficMetrics,0,0,0,3640,4,3640,4,0,0,0,0
InboundTrafficMetrics,0,0,0,9856,5,9856,5,0,0,0,0
OutboundTrafficMetrics,0,0,0,5088,3,5088,3,0,0,0,0
InboundTrafficMetrics,0,0,0,3200,3,3200,3,0,0,0,0
OutboundTrafficMetrics,0,0,0,5088,3,5088,3,0,0,0,0
InboundTrafficMetrics,0,0,0,2904,3,2904,3,0,0,0,0
OutboundTrafficMetrics,0,0,0,2384,3,2384,3,0,0,0,0
InboundTrafficMetrics,0,0,0,3208,3,3208,3,0,0,0,0
OutboundTrafficMetrics,0,0,0,2384,3,2384,3,0,0,0,0
InboundTrafficMetrics,0,0,0,2632,3,2632,3,0,0,0,0
OutboundTrafficMetrics,0,0,0,15464,6,15464,6,0,0,0,0
InboundTrafficMetrics,0,0,0,16192,6,16192,6,0,0,0,0
OutboundTrafficMetrics,0,0,0,15464,6,15464,6,0,0,0,0
InboundTrafficMetrics,0,0,0,15896,6,15896,6,0,0,0,0
OutboundTrafficMetrics,0,0,0,7752,7,7752,7,0,0,0,0
InboundTrafficMetrics,0,0,0,36104,8,36104,8,0,0,0,0
OutboundTrafficMetrics,0,0,0,7752,7,7752,7,0,0,0,0
InboundTrafficMetrics,0,0,0,35816,8,35816,8,0,0,0,0
OutboundTrafficMetrics,0,0,0,4272,4,4272,4,0,0,0,0
InboundTrafficMetrics,0,0,0,8256,4,8256,4,0,0,0,0
OutboundTrafficMetrics,0,0,0,4272,4,4272,4,0,0,0,0
InboundTrafficMetrics,0,0,0,7680,4,7680,4,0,0,0,0
OutboundTrafficMetrics,0,0,0,2224,3,2224,3,0,0,0,0
InboundTrafficMetrics,0,0,0,2864,3,2864,3,0,0,0,0
OutboundTrafficMetrics,0,0,0,2224,3,2224,3,0,0,0,0
InboundTrafficMetrics,0,0,0,2568,3,2568,3,0,0,0,0
OutboundTrafficMetrics,0,0,0,24432,10,24432,10,0,0,0,0
InboundTrafficMetrics,0,0,0,25592,10,25592,10,0,0,0,0
OutboundTrafficMetrics,0,0,0,24432,10,24432,10,0,0,0,0
InboundTrafficMetrics,0,0,0,25008,10,25008,10,0,0,0,0
OutboundTrafficMetrics,0,0,0,4896,4,4896,4,0,0,0,0
InboundTrafficMetrics,0,0,0,4272,4,4272,4,0,0,0,0
OutboundTrafficMetrics,0,0,0,4896,4,4896,4,0,0,0,0
InboundTrafficMetrics,0,0,0,3984,4,3984,4,0,0,0,0
OutboundTrafficMetrics,0,0,0,7640,6,7640,6,0,0,0,0
InboundTrafficMetrics,0,0,0,6120,4,6120,4,0,0,0,0
OutboundTrafficMetrics,0,0,0,7640,6,7640,6,0,0,0,0
InboundTrafficMetrics,0,0,0,5424,3,5424,3,0,0,0,0
OutboundTrafficMetrics,0,0,0,113128,194,113128,194,0,0,0,0
InboundTrafficMetrics,0,0,0,3940552,379,3940552,379,0,0,0,0
OutboundTrafficMetrics,0,0,0,113128,194,113128,194,0,0,0,0
InboundTrafficMetrics,0,0,0,3940264,379,3940264,379,0,0,0,0
OutboundTrafficMetrics,0,0,0,13496,7,13496,7,0,0,0,0
InboundTrafficMetrics,0,0,0,22448,7,22448,7,0,0,0,0
OutboundTrafficMetrics,0,0,0,13496,7,13496,7,0,0,0,0
InboundTrafficMetrics,0,0,0,22160,7,22160,7,0,0,0,0
OutboundTrafficMetrics,0,0,0,1952,3,1952,3,0,0,0,0
InboundTrafficMetrics,0,0,0,2832,2,2832,2,0,0,0,0
OutboundTrafficMetrics,0,0,0,1952,3,1952,3,0,0,0,0
InboundTrafficMetrics,0,0,0,2248,2,2248,2,0,0,0,0
OutboundTrafficMetrics,0,0,0,3640,2,3640,2,0,0,0,0
InboundTrafficMetrics,0,0,0,2056,2,2056,2,0,0,0,0
OutboundTrafficMetrics,0,0,0,3640,2,3640,2,0,0,0,0
InboundTrafficMetrics,0,0,0,1768,2,1768,2,0,0,0,0
OutboundTrafficMetrics,0,0,0,2048,3,2048,3,0,0,0,0
InboundTrafficMetrics,0,0,0,3016,3,3016,3,0,0,0,0
OutboundTrafficMetrics,0,0,0,2048,3,2048,3,0,0,0,0
InboundTrafficMetrics,0,0,0,2440,3,2440,3,0,0,0,0
OutboundTrafficMetrics,0,0,0,12240,6,12240,6,0,0,0,0
InboundTrafficMetrics,0,0,0,12872,6,12872,6,0,0,0,0
OutboundTrafficMetrics,0,0,0,12240,6,12240,6,0,0,0,0
InboundTrafficMetrics,0,0,0,12288,5,12288,5,0,0,0,0
OutboundTrafficMetrics,0,0,0,5880,6,5880,6,0,0,0,0
InboundTrafficMetrics,0,0,0,15904,5,15904,5,0,0,0,0
OutboundTrafficMetrics,0,0,0,5880,6,5880,6,0,0,0,0
InboundTrafficMetrics,0,0,0,15616,5,15616,5,0,0,0,0
OutboundTrafficMetrics,0,0,0,58232,13,58232,13,0,0,0,0
InboundTrafficMetrics,0,0,0,14432,16,14432,16,0,0,0,0
OutboundTrafficMetrics,0,0,0,58232,13,58232,13,0,0,0,0
InboundTrafficMetrics,0,0,0,14136,15,14136,15,0,0,0,0
OutboundTrafficMetrics,0,0,0,4096,4,4096,4,0,0,0,0
InboundTrafficMetrics,0,0,0,7512,4,7512,4,0,0,0,0
OutboundTrafficMetrics,0,0,0,4096,4,4096,4,0,0,0,0
InboundTrafficMetrics,0,0,0,6928,4,6928,4,0,0,0,0
OutboundTrafficMetrics,0,0,0,11960,8,11960,8,0,0,0,0
InboundTrafficMetrics,0,0,0,35544,10,35544,10,0,0,0,0
OutboundTrafficMetrics,0,0,0,11960,8,11960,8,0,0,0,0
InboundTrafficMetrics,0,0,0,35248,9,35248,9,0,0,0,0
OutboundTrafficMetrics,0,0,0,7648,5,7648,5,0,0,0,0
InboundTrafficMetrics,0,0,0,8280,6,8280,6,0,0,0,0
OutboundTrafficMetrics,0,0,0,7648,5,7648,5,0,0,0,0
InboundTrafficMetrics,0,0,0,7632,5,7632,5,0,0,0,0
OutboundTrafficMetrics,0,0,0,33624,12,33624,12,0,0,0,0
InboundTrafficMetrics,0,0,0,25072,13,25072,13,0,0,0,0
OutboundTrafficMetrics,0,0,0,33624,12,33624,12,0,0,0,0
InboundTrafficMetrics,0,0,0,24664,13,24664,13,0,0,0,0
OutboundTrafficMetrics,0,0,0,55088,10,55088,10,0,0,0,0
InboundTrafficMetrics,0,0,0,10536,12,10536,12,0,0,0,0
OutboundTrafficMetrics,0,0,0,55088,10,55088,10,0,0,0,0
InboundTrafficMetrics,0,0,0,9952,12,9952,12,0,0,0,0
OutboundTrafficMetrics,0,0,0,8224,7,8224,7,0,0,0,0
InboundTrafficMetrics,0,0,0,27888,9,27888,9,0,0,0,0
OutboundTrafficMetrics,0,0,0,8224,7,8224,7,0,0,0,0
InboundTrafficMetrics,0,0,0,27600,9,27600,9,0,0,0,0
OutboundTrafficMetrics,0,0,0,9824,8,9824,8,0,0,0,0
InboundTrafficMetrics,0,0,0,25528,9,25528,9,0,0,0,0
OutboundTrafficMetrics,0,0,0,9824,8,9824,8,0,0,0,0
InboundTrafficMetrics,0,0,0,25240,9,25240,9,0,0,0,0
OutboundTrafficMetrics,0,0,0,12080,7,12080,7,0,0,0,0
InboundTrafficMetrics,0,0,0,16576,7,16576,7,0,0,0,0
OutboundTrafficMetrics,0,0,0,12080,7,12080,7,0,0,0,0
InboundTrafficMetrics,0,0,0,15992,7,15992,7,0,0,0,0
OutboundTrafficMetrics,0,0,0,3544,5,3544,5,0,0,0,0
InboundTrafficMetrics,0,0,0,3696,4,3696,4,0,0,0,0
OutboundTrafficMetrics,0,0,0,3544,5,3544,5,0,0,0,0
InboundTrafficMetrics,0,0,0,3408,4,3408,4,0,0,0,0
OutboundTrafficMetrics,0,0,0,29456,16,29456,16,0,0,0,0
InboundTrafficMetrics,0,0,0,42192,13,42192,13,0,0,0,0
OutboundTrafficMetrics,0,0,0,29456,16,29456,16,0,0,0,0
InboundTrafficMetrics,0,0,0,41608,13,41608,13,0,0,0,0
OutboundTrafficMetrics,0,0,0,1840,2,1840,2,0,0,0,0
InboundTrafficMetrics,0,0,0,2504,2,2504,2,0,0,0,0
OutboundTrafficMetrics,0,0,0,1840,2,1840,2,0,0,0,0
InboundTrafficMetrics,0,0,0,2208,2,2208,2,0,0,0,0
OutboundTrafficMetrics,0,0,0,5936,3,5936,3,0,0,0,0
InboundTrafficMetrics,0,0,0,6136,3,6136,3,0,0,0,0
OutboundTrafficMetrics,0,0,0,5936,3,5936,3,0,0,0,0
InboundTrafficMetrics,0,0,0,5840,3,5840,3,0,0,0,0
OutboundTrafficMetrics,0,0,0,7664,6,7664,6,0,0,0,0
InboundTrafficMetrics,0,0,0,14224,6,14224,6,0,0,0,0
OutboundTrafficMetrics,0,0,0,7664,6,7664,6,0,0,0,0
InboundTrafficMetrics,0,0,0,13368,5,13368,5,0,0,0,0
OutboundTrafficMetrics,0,0,0,9856,5,9856,5,0,0,0,0
InboundTrafficMetrics,0,0,0,14008,5,14008,5,0,0,0,0
OutboundTrafficMetrics,0,0,0,9856,5,9856,5,0,0,0,0
InboundTrafficMetrics,0,0,0,13712,5,13712,5,0,0,0,0
OutboundTrafficMetrics,0,0,0,27056,11,27056,11,0,0,0,0
InboundTrafficMetrics,0,0,0,67256,15,67256,15,0,0,0,0
OutboundTrafficMetrics,0,0,0,27056,11,27056,11,0,0,0,0
InboundTrafficMetrics,0,0,0,66672,15,66672,15,0,0,0,0
OutboundTrafficMetrics,0,0,0,11672,5,11672,5,0,0,0,0
InboundTrafficMetrics,0,0,0,8840,4,8840,4,0,0,0,0
OutboundTrafficMetrics,0,0,0,11672,5,11672,5,0,0,0,0
InboundTrafficMetrics,0,0,0,8552,4,8552,4,0,0,0,0
OutboundTrafficMetrics,0,0,0,2016,3,2016,3,0,0,0,0
InboundTrafficMetrics,0,0,0,3280,3,3280,3,0,0,0,0
OutboundTrafficMetrics,0,0,0,2016,3,2016,3,0,0,0,0
InboundTrafficMetrics,0,0,0,2584,2,2584,2,0,0,0,0
OutboundTrafficMetrics,0,0,0,12632,10,12632,10,0,0,0,0
InboundTrafficMetrics,0,0,0,41936,13,41936,13,0,0,0,0
OutboundTrafficMetrics,0,0,0,12632,10,12632,10,0,0,0,0
InboundTrafficMetrics,0,0,0,41648,13,41648,13,0,0,0,0
OutboundTrafficMetrics,0,0,0,7920,5,7920,5,0,0,0,0
InboundTrafficMetrics,0,0,0,9224,4,9224,4,0,0,0,0
OutboundTrafficMetrics,0,0,0,7920,5,7920,5,0,0,0,0
InboundTrafficMetrics,0,0,0,8936,4,8936,4,0,0,0,0
OutboundTrafficMetrics,0,0,0,22192,9,22192,9,0,0,0,0
InboundTrafficMetrics,0,0,0,21224,8,21224,8,0,0,0,0
OutboundTrafficMetrics,0,0,0,22192,9,22192,9,0,0,0,0
InboundTrafficMetrics,0,0,0,20640,8,20640,8,0,0,0,0
OutboundTrafficMetrics,0,0,0,5352,4,5352,4,0,0,0,0
InboundTrafficMetrics,0,0,0,10000,4,10000,4,0,0,0,0
OutboundTrafficMetrics,0,0,0,5352,4,5352,4,0,0,0,0
InboundTrafficMetrics,0,0,0,9424,4,9424,4,0,0,0,0
OutboundTrafficMetrics,0,0,0,5480,4,5480,4,0,0,0,0
InboundTrafficMetrics,0,0,0,5528,3,5528,3,0,0,0,0
OutboundTrafficMetrics,0,0,0,5480,4,5480,4,0,0,0,0
InboundTrafficMetrics,0,0,0,5232,3,5232,3,0,0,0,0
OutboundTrafficMetrics,0,0,0,5128,4,5128,4,0,0,0,0
InboundTrafficMetrics,0,0,0,12088,5,12088,5,0,0,0,0
OutboundTrafficMetrics,0,0,0,5128,4,5128,4,0,0,0,0
InboundTrafficMetrics,0,0,0,11512,5,11512,5,0,0,0,0
OutboundTrafficMetrics,0,0,0,9888,7,9888,7,0,0,0,0
InboundTrafficMetrics,0,0,0,21360,8,21360,8,0,0,0,0
OutboundTrafficMetrics,0,0,0,9888,7,9888,7,0,0,0,0
InboundTrafficMetrics,0,0,0,21072,8,21072,8,0,0,0,0
OutboundTrafficMetrics,0,0,0,4720,5,4720,5,0,0,0,0
InboundTrafficMetrics,0,0,0,7680,5,7680,5,0,0,0,0
OutboundTrafficMetrics,0,0,0,4720,5,4720,5,0,0,0,0
InboundTrafficMetrics,0,0,0,7384,5,7384,5,0,0,0,0
OutboundTrafficMetrics,0,0,0,4352,3,4352,3,0,0,0,0
InboundTrafficMetrics,0,0,0,3456,3,3456,3,0,0,0,0
OutboundTrafficMetrics,0,0,0,4352,3,4352,3,0,0,0,0
InboundTrafficMetrics,0,0,0,2872,3,2872,3,0,0,0,0
OutboundTrafficMetrics,0,0,0,1208,2,1208,2,0,0,0,0
InboundTrafficMetrics,0,0,0,1632,2,1632,2,0,0,0,0
OutboundTrafficMetrics,0,0,0,1208,2,1208,2,0,0,0,0
InboundTrafficMetrics,0,0,0,1336,2,1336,2,0,0,0,0
OutboundTrafficMetrics,0,0,0,12696,7,12696,7,0,0,0,0
InboundTrafficMetrics,0,0,0,7824,5,7824,5,0,0,0,0
OutboundTrafficMetrics,0,0,0,12696,7,12696,7,0,0,0,0
InboundTrafficMetrics,0,0,0,7240,4,7240,4,0,0,0,0
OutboundTrafficMetrics,0,0,0,2232,3,2232,3,0,0,0,0
InboundTrafficMetrics,0,0,0,2768,3,2768,3,0,0,0,0
OutboundTrafficMetrics,0,0,0,2232,3,2232,3,0,0,0,0
InboundTrafficMetrics,0,0,0,2472,2,2472,2,0,0,0,0
OutboundTrafficMetrics,0,0,0,2384,3,2384,3,0,0,0,0
InboundTrafficMetrics,0,0,0,5264,3,5264,3,0,0,0,0
OutboundTrafficMetrics,0,0,0,2384,3,2384,3,0,0,0,0
InboundTrafficMetrics,0,0,0,4568,3,4568,3,0,0,0,0
